,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,label
0,-4.1191007908038895,4.836563659226095,-8.46193883575192,9.003763856335137,3.2529022095459963,-8.343738709665196,2.2166278055815924,-5.8628960301934985,6.9618959781438985,-10.320085817985795,-3.211243369524208,-0.7988679160133434,-3.2454719879700153,8.718402768031078,2.3793488681720367,-11.172504733537652,0
0,-13.257729231710432,-0.4052373786918384,-7.1435965463454085,-1.148835003790551,-3.5300892560637713,-7.191153381246341,3.953009339743529,-1.533728941013253,3.445272169409261,-5.177235984930287,-3.689503893720021,1.7835215349568854,2.86915905108714,4.6933325617382575,-1.8523718917967276,-5.221105044014953,0
0,-5.330506998742558,3.2234344085995827,-5.189220864872332,3.92478578020049,-0.7377456329792773,-9.10334977328883,5.206725633995146,-4.391777342076894,3.9261364024124754,-0.5864346150956017,5.334836324287545,1.4008059296182185,-4.003575339025135,8.285529401539359,0.5701291607865797,-7.595102961888739,0
0,-5.493360465169604,4.850426566919589,-4.252997642078636,6.9289028740990695,4.327319609089605,-11.683533457333724,3.208426326799716,-1.4641874570638573,8.083801341400223,-8.889507160068778,-4.450887396255009,7.877840684830492,-1.693325060999263,7.423551842039201,2.4952705991333692,-13.533753041510494,0
0,-6.978985499770385,6.373403746427786,-6.756097036844736,1.5757159734687884,1.290653917662465,-8.397652684988136,5.280788204522523,-6.884509840677968,6.710938628620271,-6.420385572643921,1.6872694934432708,6.4398546700668,-0.7717602980329128,6.24728321761952,-1.6661188753232794,-4.158138374797361,0
1,-0.7410028745065873,2.9204748493564217,6.538763493261369,8.471535610514637,6.2943671561709955,-5.6714446087224175,0.8621715511409467,4.980666832125176,-6.7461077364322035,6.684558216509315,-5.782593844538687,-8.395369988325967,4.878748179767541,1.131309711469183,1.9886832083030177,6.489388816696526,1
0,-7.439434204638884,7.8580106000492025,-3.2853992945820214,-1.699771339759586,-3.9280462462106422,-8.694328986678615,4.883842047446488,-1.5942051170341958,10.375460859121123,-7.920981136798919,-2.4250107802505387,-1.0720245785410816,-4.150659041894834,9.586725904030692,3.11337873152788,-8.583936607245626,0
1,3.3623545674611988,2.0737699656204187,6.874429679931877,8.923736297191134,8.61544806278119,-6.667764908429728,-2.292687916024311,5.618220725723871,-2.8204323289765,10.55652489296962,-1.165302737298727,-9.646475984561453,1.7904785786972948,0.6898804668567968,3.868611568690273,-0.8366467362387429,1
0,-7.241809315686533,7.082018949876847,-9.07390874598541,3.334269601051899,-2.7810121192096173,-12.68609947223672,-0.5410679477145282,0.33825033534582527,8.782302129451576,-3.0588274206522965,-5.55283795020712,7.61872943348101,-5.790719387357623,4.936441665485101,-2.6324337122300676,-15.655480048722032,0
1,2.360842221158323,-2.2738914697541697,6.310224178095414,9.363697203147785,6.699539879537498,-7.730031954280607,1.6813607738302474,5.182210693604766,-2.9254778971830473,3.0348537381209466,0.34532672993689406,-11.998579965879355,-1.0504202926629433,7.97393539245626,4.826758490917879,4.538386723592777,1
0,-3.7425089707799004,5.821961122002923,-4.151429918541018,2.634704988169199,-2.4320457951057857,-6.708108566443778,5.6787833212351115,-8.481592192568234,10.044558946274948,-9.537109589795548,3.348711174992891,3.2110982496411795,5.647992935252601,5.3885144756495,-2.98784993491199,-8.388317917458984,0
1,8.979685886206122,6.44937604799993,9.812576804864259,2.082611158637514,12.070953690737586,-10.96838814763517,4.711409062251008,5.813265315116582,-6.736953893430023,7.164740723260307,-1.8762261682932,-17.089253327960805,-7.7237092801068545,-3.1482723103722043,7.1242217493642315,-2.400298909029206,1
1,-2.364419994365639,5.4210998145370155,8.238458852902525,10.457349528540565,5.577271690089262,-11.321582428098296,2.46587822310216,7.842787463799966,-7.6889536991317335,0.9431254358064916,-1.070908664373214,-12.979357147383553,3.7007247650584976,-3.24423312713615,0.3036243061987842,-2.83493051719047,1
1,0.9593367871137587,4.00392737294027,15.507107786326106,2.8826503737430205,8.058409909773276,-8.474179337030325,4.4594139343671255,8.519451866558905,3.90730228276734,10.01467783352503,-0.3226191901241666,-2.7847690376428567,-3.7224315102342325,3.798456614525964,-0.6794937362187934,-0.946824519842485,1
0,-6.221333987249999,2.389411910928099,-5.685717640746075,1.9441316495313476,-0.905228546782068,-11.248407514110733,1.6037037488831585,-2.642788711173703,5.175996056195412,-1.468915105909912,0.12905710563876904,7.668323788398198,-4.194915051103918,8.04702358788745,-5.6372909659506565,-5.150674578803608,0
0,-12.738549537938296,2.9358631128768025,-13.006829852705916,0.28483222784593365,-0.49685220209852776,-12.399609825697514,7.402120944928649,-2.622503802282405,10.223093400854012,-5.3670602353278785,-1.2797795874036753,1.6266084694527458,-1.6354112723511895,10.576214041596685,-5.201130113349684,-7.327984210935105,0
0,-5.347088914302282,4.331687082142885,-6.8794495652480006,3.7632688891104946,4.505559769379465,-8.948243507692224,1.7954712655964546,-0.26694526548346875,7.4024052576918065,-5.352604219799955,-0.0853340406020846,-1.9288288791595694,-7.673172931468246,3.6442626622739756,-3.104622822920377,-2.005654184020104,0
1,-1.5459147081342872,5.433075514939458,9.270166806124681,5.456497553837943,11.204892262694704,-10.570044378982445,0.8845921144273785,3.028070170988587,-4.062869335200769,6.655268651055529,-6.806214117762092,-14.69275077023664,-0.112503917701954,-1.658001357304514,7.584795728436399,2.024409515391448,1
0,-6.150317662810865,3.88832861554316,-7.721701676899624,-1.168205352272524,1.1346930639219894,-14.071150431868748,-0.8286605825645559,-0.49154245877780145,10.002434913816195,-4.8679228633135025,-1.011209078657887,3.7372687516179033,-1.1388538875254424,13.492248314868883,-3.1421700093366507,-10.636151266007463,0
1,-1.792529429663964,0.5462627404331633,7.551822950677891,13.408184486787007,10.596382158158354,-6.84594588258528,7.319012218167417,8.22618008349477,-0.7952036250766406,5.790931575952294,2.226019192265687,-8.732024090675907,-1.2795132001771088,1.854860320216095,-1.871450279667191,9.873636783339798,1
1,-1.7372980628878416,2.146584274656809,8.428306028125453,7.2323656636801,10.006868048135594,-10.510093267446791,1.8568693480289058,5.597774670783854,-0.7629537343671968,7.33948646450369,-3.406435849170359,-6.887803523685281,-0.816810389821391,0.6067390285630989,5.901713906598683,5.852212961362939,1
1,0.1910107894965559,-1.29623491092795,9.435339505910719,12.398390797233452,8.071357805306882,-12.013746691285156,-5.54066098304494,6.573201631793313,-8.097202209718033,7.299182088341672,-2.121194562560367,-8.910738560994488,-3.9029614741473937,-1.5131520868535349,-0.9155310310854032,1.7027102848193971,1
1,-0.5430154318689234,0.40301288083832576,6.974476094819796,8.5790952709695,8.596494978864554,-5.461874896671704,1.8218284126856783,10.486515552687061,-1.835920868873524,5.987511761671527,-5.332435583549664,-9.734873849488775,-1.8578467266734824,-2.965324333676157,2.8107824909102805,-3.269367926413773,1
1,-1.6309335772268065,4.785063331087924,7.667172003702919,8.641062169734353,11.30924142513514,-12.900337379319849,2.8118559932797744,3.489491275540731,-3.4492462369922627,8.56494277836345,4.493067288778713,-6.78571998727966,-2.4714118627649793,0.42275876459486866,2.4628624282245033,4.463285453933401,1
1,9.482927022689823,3.475113274067966,6.240951184770611,7.146229689576767,14.1086402583852,-5.963640932319178,3.2754011937531002,4.415423589801381,-1.5045608530412355,6.344240629665301,-7.872406229084017,-7.633028731609153,-3.195827219742642,-2.444005353594293,6.88974563795517,2.626797613941096,1
0,-7.016330115484031,10.071370398844962,-4.188910013295037,0.7596542654827072,-5.197019566069781,-6.827458724032619,3.9529424216311053,-7.391538564012411,13.428995586125007,-8.614918081289606,-4.353192996637262,1.748443435505578,-1.1512688711878085,3.8477963408809144,2.7100603193494566,-4.39213080542844,0
0,-8.434465638808534,1.2391996391849545,-9.443847570705891,-3.4322528990949026,-0.12659615248988754,-12.47713441608443,4.750001696678152,-0.9928655927940064,7.193253875245146,-4.695259672074447,1.3414276071463167,-1.1692814467476103,2.620160548641448,5.42064654104018,0.3177810876615901,-9.470030295056272,0
0,-9.459723492513884,5.603952585202817,-1.75618829952412,2.950793704142148,1.795558300467933,-14.36346346526272,5.619813234089102,-4.382463529742038,3.499075834014432,-4.638800196088518,-0.8415478070768716,-1.599202685195134,-2.9162002126316002,7.548443105980717,-1.2341163671649258,-6.683052249378266,0
1,0.02288116926914595,3.872641146029948,4.7309438293590595,11.501510405534177,12.1838704122827,-9.294005575735714,-6.1381607082738565,1.8270004902855277,-4.940595789956774,3.0672562995848587,-5.070862212658003,-9.440888738003606,-0.46612079544448526,2.028581244989595,0.5078196735342582,-3.019040162157154,1
0,-4.694122311764855,7.09995803403499,-6.3629322339784,-1.7124348630682915,-1.680049133595317,-5.2377331462873995,2.716911329389099,-6.377618818110395,4.385766456226559,-6.68089408546631,2.6943561984727005,0.09162847162950927,-5.897452172240266,6.060711912500554,-3.6493409869125077,-13.148073009602603,0
1,2.548927026433115,0.08022896289923054,12.438828079361398,6.251228849983888,11.219447030683238,-7.817130063325376,3.1816289414817107,2.6316688884467028,0.39657036276652935,7.662818076215219,-1.689377408024936,-12.561731599263549,2.9243157732732223,0.912301510253728,8.523003172573421,0.47843723584357445,1
0,-11.028682985317547,5.976661352117501,-9.332019820051677,-0.2202089397246918,-1.4593630588439186,-9.31178184331895,5.963957242500641,-2.597768933758074,5.632983250060352,-6.176303676667009,-4.761343975095869,4.694688459444074,1.7410285628840634,6.770873525561022,2.9270514042053257,-10.008217178559672,0
0,-9.29877032511275,5.963179099679372,-1.7798196089473706,1.0657646861771672,-6.818371931973523,-9.862953621251002,-0.07391413214274856,-15.020589807611511,7.220592460137128,-4.110510257344519,6.530547496907229,-2.344336144211036,-1.6851037809675247,6.693172916265846,2.1780160651870997,-9.170626544052244,0
1,2.4434511699459547,-1.3377466463621275,4.2734816330193315,4.583961109925312,5.983249541613008,-9.335797874196066,8.106262554048755,7.8703865369179375,-6.602320317082092,5.986218745367054,-4.181780817717229,-11.456167420028084,-2.2469643881400643,-2.10812711134802,-2.574742753576026,-1.0900083507132923,1
0,-1.375345260110902,5.899719187405031,-6.673311605662359,3.8286556994261547,-1.9922681823631176,-7.67589068205857,4.89953837871585,-2.501731545665287,6.473003053014542,-6.20923899809037,-1.1791408084428785,0.1318726310029552,2.4599793882964884,8.446688697785056,0.30821975334063456,-3.7738838400014156,0
1,1.6741153087576885,5.373344724771219,7.936788639322252,10.852049332118758,11.551651506104404,-12.707913075367816,2.72796433471272,6.153318304662967,-9.570366468849752,0.7329533899485501,-2.789934020319,-12.31219326645001,-0.9401022096471783,4.368577941522373,6.057442300586349,2.929319651181641,1
1,-4.811562795249064,-1.9903462073946656,9.556929845505888,8.871872591243589,8.314888028457467,-10.473573131936618,5.459674550203416,1.8342710495971768,-6.207559894767461,10.037245431007982,-3.9820482178367484,-8.004207786344523,1.5610301787399363,1.4259969018756316,7.780955700120925,3.9765238972482466,1
0,-3.6578001310852204,4.262764147585335,-6.262064188110797,4.001109113325453,-3.0468149488526737,-6.900929304331611,2.8787516439356122,-1.8672415696835452,8.295022576528881,-5.194310104342542,-0.9275322214007105,6.0133730849625735,-0.8655462108442004,6.507975371064887,-6.463702650007354,-12.016555441921128,0
0,-5.5042068877384285,6.414499635224617,-4.1251806938535855,0.13560955534708374,-4.453985515069355,-6.124078652742409,8.366717886656197,-4.911826464982508,4.013688217010785,-5.327721115625524,3.866572654094517,6.359565209412806,-5.09099103496382,11.738709390659462,-3.124195469853603,-4.200337022810544,0
1,3.0281697163567785,10.107403192987116,9.705426938083916,10.648061379668283,9.366134309497498,-6.557323809074775,-0.0961513013424583,7.2034603078109605,-10.777810319152568,8.595089888596945,-2.971892660953971,-9.483539481725561,3.509182241357582,1.1163160714520293,-0.11494791009608019,6.139424805341825,1
0,-1.8715929183482451,3.723878818250209,-6.397734688832715,0.08719886091232443,0.9225138906439341,-10.068661838920796,8.050164986479505,-6.476583556542979,9.316115765847812,-4.47953786618275,1.511203738891194,2.453074232475725,-1.7408054602943746,9.909492489766334,1.1428632623231922,-13.95748793308785,0
1,-2.853402460352375,8.390883453910622,8.85442201065041,10.28167985664549,10.43903728234917,-6.223393381427847,0.792992900673971,7.794476936054788,-9.726908738495894,11.492506634616749,-1.97518896900942,-17.71168724030683,3.467853331326755,1.3731120718594623,5.877371028094608,4.87867155815651,1
0,-4.369905488001144,3.1058705558980533,-6.917466717634844,3.254763479243884,0.166993123207674,-3.6509324355695334,4.907192305645872,-6.633109354419718,2.583910485706414,-3.3444477913550674,1.982735025305089,3.937716210748997,0.7459165369061458,8.613242286972516,-3.8115489413152113,-8.062751873092976,0
0,-5.103917001528983,8.98193705466911,-2.2293090438676093,1.5804978974729345,-3.4908289112998636,-5.8791335297025835,3.5799752481362574,-5.634625637893675,1.4924215340820153,-7.3665366751660954,-2.2723320955743356,5.762514662839256,-2.0949950987362604,3.7308950659413664,-2.0946511700902235,-7.94474472213209,0
0,-3.2881191886070478,3.9422955349977284,-8.023307058108308,3.5247660087526613,-1.2153556859492876,-10.351551191315393,-1.964097982227635,-6.399969714557304,10.600645475620603,-6.803459878786526,-0.8104127198475818,0.5256380330859565,-5.430146614412266,11.91495674243966,-0.3053354018668102,-5.040976925752374,0
0,-3.5432685544466356,4.463355303770433,-10.785936324046542,0.6677662706585306,-2.020093593408576,-7.050083685483509,5.239880094894714,-3.8875749191271742,6.323428217804022,-5.167167413179641,3.317492863182183,8.492696014688654,-3.857513494913806,10.521077721389219,1.996939787462658,0.005223476895015011,0
1,2.9428334646839094,0.7237862677242735,2.1181449923511924,10.86339656050463,7.88527742190341,-6.824357913300592,1.7423128963268775,6.2980016020969884,1.1106999785515548,6.869305553180345,5.68594517266901,-10.193905200509528,-5.326931904141253,4.79329833629256,3.6373158198886806,7.7540193459471904,1
1,2.1887046989253562,1.5191017780542762,11.962255188728317,10.015234252652077,7.755564236464674,-12.895711609607051,-7.311875912733859,1.5114228548985418,-7.877391788071483,6.573405849690769,-1.6928051218863056,-4.155850270868756,-4.196090819446166,-1.1144697458873902,3.635436364479863,7.175723826942779,1
1,0.9887647687363692,2.5744308155989173,3.4635427784385637,7.673733477535125,9.85202577422861,-7.12623838885881,2.686504758157813,4.634842040835887,4.216006294920868,1.480759274774048,1.3366457493509936,-8.18247266132021,-4.467763252729638,4.209927089529596,3.7274730600041437,5.108867974625947,1
1,1.1834083408106768,4.0971736640753775,11.553063541442409,12.605529557828548,15.193546144825081,-10.313569368300003,0.8625091868552458,2.4916679579807566,-7.756495397744464,5.667392480728878,-5.763980605721816,-15.555036410354003,2.7735091349864334,-5.343256324880672,0.8080253549511829,-1.0709665676717233,1
1,2.1145163872871335,9.08336415938606,1.4643151724313963,8.712390332794289,13.488895648974117,-5.205357777774991,-2.0665696323990774,8.155213060396933,-4.048442286761297,9.383625231808152,-7.491291370739465,-6.086647164603768,-0.3093741425948624,-0.4209975192756217,2.486246008313249,0.9788573906810276,1
0,-4.527788934615587,0.9906198577680998,-4.616275407397753,2.2158347576306734,1.3851498047868644,-6.780717934818815,2.6406071083373637,-6.657379917441197,11.293669862496495,-1.4640315399410824,-1.553752068100107,3.761876063113307,-2.3594430198710645,10.974483842267727,-3.709872155911195,-9.48357007437955,0
1,-7.56400474892563,1.31936508071349,11.358424549736345,7.363214104491638,8.817445477019357,-8.156618672897327,1.3969613796962141,8.871047203952642,-5.608336395690856,6.809927916249884,3.53974379928086,-4.519634715825749,1.2471778215938034,-0.1214362361815039,5.559102240470239,2.2548082167176857,1
1,0.7865660662350804,0.328294540682601,5.882590947515636,8.323334676226608,9.285384516077645,-8.755942646570055,1.2946227844110454,3.1959517586010975,-1.7115354234566387,4.018455637024215,-6.341814512554379,-9.577349846492028,-2.0410407500463363,4.195298156287555,4.704561861312448,0.5026074488765309,1
0,-7.411016405594205,1.3283705126287906,-7.63575892405661,-0.23184923779826505,-2.5203298376769654,1.1424292774130969,2.2383215415220117,-0.4995374637996566,11.61604750133305,-5.8241078889192,0.5578682771537089,6.407117465496905,-2.7703730051124986,6.282425048270621,1.2811402937968475,-7.811095413656086,0
1,-3.366678076624988,-0.6273595250115216,9.25219752620446,4.865272465017019,9.623215665824624,-9.80366019982911,3.4448620994466728,6.628603831581828,-2.9928995380349863,4.665389349836535,-7.166321867049724,-8.697652914515029,0.02114827748489323,2.849536318214081,-0.03792815184025766,4.962191661576093,1
1,2.0495310995398146,4.164726265131738,0.8657324052989139,6.651594506841003,10.953691948840241,-10.878397862384427,0.335553967877271,5.344072576581542,0.7008583390603489,0.6263305708225699,2.717612940187105,-9.163044506663729,-0.16043043336136176,2.1946560189058877,6.526331919988959,3.372335618071211,1
0,-10.378694911646765,3.972599329215275,-2.853956763654409,1.8544993281362705,-7.601172619646841,-8.004606206992147,1.0275821193280539,-4.087738165768419,13.600537642305314,-1.0192749318176428,1.929136205726759,7.3446628950304325,0.03472643860400915,8.987566878732673,-3.0958200381252525,-10.17255544242854,0
0,-2.8106947971557483,3.6448744391302696,-6.651838599522324,1.716154533329636,-2.315639100148986,-10.016590323443817,7.769180847882242,-0.5398309022801024,1.7577296347516462,-5.288341278112893,-0.4685531637166573,5.7262658385178025,-3.000910076966532,10.34450187555113,-0.12308846736323509,-8.438356409126907,0
0,-10.072146064662821,2.3398538448413735,-0.6392977996960605,4.935697438420536,3.558908769982901,-8.304896389569805,0.6106151643389626,-7.876635327185796,7.366455149035191,-7.191779013757872,1.447318996682867,2.167994005567561,-3.3086232615654114,5.2405200100300355,-0.2880939457883287,-7.758253009133584,0
1,-1.387807059296778,1.19750220270733,2.548324696546329,12.496663781826099,5.259834666318463,-11.205786302719263,-1.8314304415873983,8.575507409637789,-1.820914308445675,10.26267998843431,-2.8971586393676163,-9.70313070372049,5.651507320969181,0.24678181876204824,2.3227611496552942,4.594341875101844,1
1,0.9838578406190002,4.641792396768459,1.5419665028524818,10.998462727706709,6.407104949455727,-11.981811580438062,1.44959769815508,4.446074153620832,-3.4304297221265947,5.443115204541095,-1.6939919609063034,-10.642625671021577,-3.006486439101512,1.4295521587214401,7.870063990910731,7.0367561517486354,1
0,-4.129429934719617,3.271816377881644,-5.831847165132541,-1.3096047556737753,-6.075627666548796,-7.979360981194299,3.0029672786415,-4.012036352988524,6.78069207709937,-9.571618703263097,2.2947433148755594,4.868858873706358,-0.9734846909893388,13.778282917321109,1.2088976947380439,-10.978200743768916,0
1,2.9265816188701645,4.387216717683759,5.117205436631663,9.911412922194184,2.34279677820191,-9.490806154496134,3.906206642624668,8.565299216858008,-4.654370261729269,8.47057142500767,-2.4777102039549836,-7.892343867099901,-1.307405772956931,1.2043850034873071,2.205296499777953,1.3292372613182377,1
